"","game_id","season","week","season_type","start_date","start_time_tbd","completed","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_division","home_conference","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_division","away_conference","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index","highlights","notes"
"1756",222900120,2002,9,"regular","2002-10-17T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,41766,3665,"SECU Stadium",120,"Maryland","fbs","ACC",34,NA,1714,1773,59,"Georgia Tech","fbs","ACC",10,NA,1711,1652,NA,"",NA
"1757",222910068,2002,9,"regular","2002-10-19T00:05:00.000Z",FALSE,TRUE,FALSE,TRUE,30924,3653,"Albertsons Stadium",68,"Boise State","fbs","Western Athletic",67,NA,1688,1813,278,"Fresno State","fbs","Western Athletic",21,NA,1592,1467,NA,"",NA
"1758",222920041,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15723,NA,NA,41,"UConn","fbs","FBS Independents",24,NA,1283,1256,218,"Temple","fbs","Big East",38,NA,1334,1361,NA,"",NA
"1759",222920152,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,51500,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",24,NA,1808,1799,150,"Duke","fbs","ACC",22,NA,1199,1208,NA,"",NA
"1760",222920258,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,55648,3923,"Scott Stadium",258,"Virginia","fbs","ACC",37,NA,1491,1514,153,"North Carolina","fbs","ACC",27,NA,1568,1545,NA,"",NA
"1761",222920103,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,41322,3615,"Alumni Stadium (Chestnut Hill, MA)",103,"Boston College","fbs","Big East",46,NA,1698,1699,2426,"Navy","fbs","FBS Independents",21,NA,1088,1087,NA,"",NA
"1762",222922393,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,9726,3725,"Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Sun Belt",48,NA,1431,1437,309,"Louisiana","fbs","Sun Belt",35,NA,1192,1186,NA,"",NA
"1763",222920277,2002,9,"regular","2002-10-19T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,45088,3842,"Milan Puskar Stadium",277,"West Virginia","fbs","Big East",34,NA,1575,1643,183,"Syracuse","fbs","Big East",7,NA,1562,1494,NA,"",NA
"1764",222922509,2002,9,"regular","2002-10-19T16:05:00.000Z",FALSE,TRUE,FALSE,TRUE,62414,3907,"Ross-Ade Stadium",2509,"Purdue","fbs","Big Ten",21,NA,1566,1574,130,"Michigan","fbs","Big Ten",23,NA,1765,1757,NA,"",NA
"1765",222920213,2002,9,"regular","2002-10-19T16:05:00.000Z",FALSE,TRUE,FALSE,TRUE,108853,3632,"Beaver Stadium",213,"Penn State","fbs","Big Ten",49,NA,1761,1843,77,"Northwestern","fbs","Big Ten",0,NA,1278,1196,NA,"",NA
"1766",222920084,2002,9,"regular","2002-10-19T16:10:00.000Z",FALSE,TRUE,FALSE,TRUE,33458,3830,"Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",8,NA,1457,1455,2294,"Iowa","fbs","Big Ten",24,NA,1838,1840,NA,"",NA
"1767",222920127,2002,9,"regular","2002-10-19T16:10:00.000Z",FALSE,TRUE,FALSE,TRUE,74232,3936,"Spartan Stadium",127,"Michigan State","fbs","Big Ten",7,NA,1578,1537,135,"Minnesota","fbs","Big Ten",28,NA,1688,1729,NA,"",NA
"1768",222920197,2002,9,"regular","2002-10-19T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,45017,3646,"Boone Pickens Stadium",197,"Oklahoma State","fbs","Big 12",24,NA,1476,1480,158,"Nebraska","fbs","Big 12",21,NA,1720,1716,NA,"",NA
"1769",222920061,2002,9,"regular","2002-10-19T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,86520,3917,"Sanford Stadium",61,"Georgia","fbs","SEC",48,NA,1735,1761,238,"Vanderbilt","fbs","SEC",17,NA,1229,1203,NA,"",NA
"1770",222922084,2002,9,"regular","2002-10-19T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,9213,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",0,NA,1129,1026,193,"Miami (OH)","fbs","Mid-American",49,NA,1472,1575,NA,"",NA
"1771",222920259,2002,9,"regular","2002-10-19T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,64907,3799,"Lane Stadium",259,"Virginia Tech","fbs","Big East",35,NA,1920,1899,164,"Rutgers","fbs","Big East",14,NA,1134,1155,NA,"",NA
"1772",222922305,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,34000,3833,"Memorial Stadium",2305,"Kansas","fbs","Big 12",22,NA,1160,1157,245,"Texas A&M","fbs","Big 12",47,NA,1748,1751,NA,"",NA
"1773",222920008,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,61573,3887,"Razorback Stadium",8,"Arkansas","fbs","SEC",17,NA,1758,1721,96,"Kentucky","fbs","SEC",29,NA,1652,1689,NA,"",NA
"1774",222920151,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,33419,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","fbs","Conference USA",30,NA,1556,1520,58,"South Florida","fbs","FBS Independents",46,NA,1580,1616,NA,"",NA
"1775",222922572,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,28031,3815,"M. M. Roberts Stadium",2572,"Southern Miss","fbs","Conference USA",23,NA,1649,1652,2132,"Cincinnati","fbs","Conference USA",14,NA,1465,1462,NA,"",NA
"1776",222922309,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,10250,3696,"Dix Stadium",2309,"Kent State","fbs","Mid-American",0,NA,1256,1089,195,"Ohio","fbs","Mid-American",50,NA,1207,1374,NA,"",NA
"1777",222920097,2002,9,"regular","2002-10-19T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,34127,3873,"L&N Federal Credit Union Stadium",97,"Louisville","fbs","Conference USA",31,NA,1717,1670,2628,"TCU","fbs","Conference USA",45,NA,1570,1617,NA,"",NA
"1778",222922459,2002,9,"regular","2002-10-19T18:05:00.000Z",FALSE,TRUE,FALSE,TRUE,20186,3764,"Huskie Stadium",2459,"Northern Illinois","fbs","Mid-American",49,NA,1431,1551,2117,"Central Michigan","fbs","Mid-American",0,NA,1226,1106,NA,"",NA
"1779",222922050,2002,9,"regular","2002-10-19T18:30:00.000Z",FALSE,TRUE,FALSE,TRUE,15975,3919,"Scheumann Stadium",2050,"Ball State","fbs","Mid-American",42,NA,1226,1258,2199,"Eastern Michigan","fbs","Mid-American",17,NA,944,912,NA,"",NA
"1780",222920038,2002,9,"regular","2002-10-19T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,46281,3726,"Folsom Field",38,"Colorado","fbs","Big 12",34,NA,1648,1672,239,"Baylor","fbs","Big 12",0,NA,1050,1026,NA,"",NA
"1781",222922567,2002,9,"regular","2002-10-19T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,14836,3735,"Gerald J. Ford Stadium",2567,"SMU","fbs","Western Athletic",37,NA,1112,1116,2348,"Louisiana Tech","fbs","Western Athletic",34,NA,1332,1328,NA,"",NA
"1782",222920248,2002,9,"regular","2002-10-19T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,0,453,"Robertson Stadium",248,"Houston","fbs","Conference USA",56,NA,1221,1234,349,"Army","fbs","Conference USA",42,NA,1044,1031,NA,"",NA
"1783",222922751,2002,9,"regular","2002-10-19T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,13757,3984,"War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",20,NA,1143,1149,21,"San Diego State","fbs","Mountain West",24,NA,1338,1332,NA,"",NA
"1784",222920254,2002,9,"regular","2002-10-19T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,34374,NA,NA,254,"Utah","fbs","Mountain West",20,NA,1593,1573,36,"Colorado State","fbs","Mountain West",28,NA,1541,1561,NA,"",NA
"1785",222920275,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,79729,347,"Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",14,NA,1649,1655,194,"Ohio State","fbs","Big Ten",19,NA,1867,1861,NA,"",NA
"1786",222920333,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,83818,3657,"Bryant-Denny Stadium",333,"Alabama","fbs","SEC",42,NA,1767,1845,145,"Ole Miss","fbs","SEC",7,NA,1614,1536,NA,"",NA
"1787",222920030,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,52961,477,"Los Angeles Memorial Coliseum",30,"USC","fbs","Pac-10",41,NA,1841,1864,264,"Washington","fbs","Pac-10",21,NA,1600,1577,NA,"",NA
"1788",222920201,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,75201,3835,"Memorial Stadium (Norman, OK)",201,"Oklahoma","fbs","Big 12",49,NA,1966,2081,66,"Iowa State","fbs","Big 12",3,NA,1799,1684,NA,"",NA
"1789",222922483,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,56432,3626,"Autzen Stadium",2483,"Oregon","fbs","Pac-10",42,NA,1818,1806,9,"Arizona State","fbs","Pac-10",45,NA,1695,1707,NA,"",NA
"1790",222920228,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,81000,3836,"Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",31,NA,1604,1610,154,"Wake Forest","fbs","ACC",23,NA,1514,1508,NA,"",NA
"1791",222922655,2002,9,"regular","2002-10-19T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,19343,3493,"Caesars Superdome",2655,"Tulane","fbs","Conference USA",35,NA,1376,1427,5,"UAB","fbs","Conference USA",14,NA,1386,1335,NA,"",NA
"1792",222920166,2002,9,"regular","2002-10-19T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,12183,3601,"Aggie Memorial Stadium",166,"New Mexico State","fbs","Sun Belt",34,NA,1294,1291,2433,"UL Monroe","fbs","Sun Belt",21,NA,934,937,NA,"",NA
"1793",222922440,2002,9,"regular","2002-10-19T20:05:00.000Z",FALSE,TRUE,FALSE,TRUE,19481,3816,"Mackay Stadium",2440,"Nevada","fbs","Western Athletic",52,NA,1223,1299,23,"San José State","fbs","Western Athletic",24,NA,1246,1170,NA,"",NA
"1794",222920276,2002,9,"regular","2002-10-19T20:30:00.000Z",FALSE,TRUE,FALSE,FALSE,27121,3775,"Joan C. Edwards Stadium",276,"Marshall","fbs","Mid-American",24,NA,1719,1718,2653,"Troy","fbs","FBS Independents",7,NA,1287,1288,NA,"",NA
"1795",222920024,2002,9,"regular","2002-10-19T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,33800,3940,"Stanford Stadium",24,"Stanford","fbs","Pac-10",16,NA,1435,1453,12,"Arizona","fbs","Pac-10",6,NA,1441,1423,NA,"",NA
"1796",222920328,2002,9,"regular","2002-10-19T21:05:00.000Z",FALSE,TRUE,FALSE,FALSE,15942,3905,"Maverik Stadium",328,"Utah State","fbs","FBS Independents",45,NA,1209,1214,167,"New Mexico","fbs","Mountain West",44,NA,1374,1369,NA,"",NA
"1797",222920189,2002,9,"regular","2002-10-19T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,15169,3700,"Doyt L. Perry Stadium",189,"Bowling Green","fbs","Mid-American",48,NA,1715,1713,2711,"Western Michigan","fbs","Mid-American",45,NA,1450,1452,NA,"",NA
"1798",222922116,2002,9,"regular","2002-10-19T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,17119,NA,NA,2116,"UCF","fbs","Mid-American",24,NA,1586,1585,2649,"Toledo","fbs","Mid-American",27,NA,1640,1641,NA,"",NA
"1799",222920057,2002,9,"regular","2002-10-19T22:45:00.000Z",FALSE,TRUE,FALSE,TRUE,85135,NA,NA,57,"Florida","fbs","SEC",30,NA,1914,1905,2,"Auburn","fbs","SEC",23,NA,1561,1570,NA,"",NA
"1800",222922306,2002,9,"regular","2002-10-19T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,50659,3636,"Bill Snyder Family Stadium",2306,"Kansas State","fbs","Big 12",14,NA,1983,1978,251,"Texas","fbs","Big 12",17,NA,1979,1984,NA,"",NA
"1801",222922641,2002,9,"regular","2002-10-19T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,42781,3784,"Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",52,NA,1728,1743,142,"Missouri","fbs","Big 12",38,NA,1572,1557,NA,"",NA
"1802",222920252,2002,9,"regular","2002-10-19T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,62543,3801,"LaVell Edwards Stadium",252,"BYU","fbs","Mountain West",3,NA,1502,1433,2439,"UNLV","fbs","Mountain West",24,NA,1373,1442,NA,"",NA
"1803",222922032,2002,9,"regular","2002-10-19T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,12671,NA,NA,2032,"Arkansas State","fbs","Sun Belt",10,NA,972,988,249,"North Texas","fbs","Sun Belt",13,NA,1336,1320,NA,"",NA
"1804",222920025,2002,9,"regular","2002-10-19T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,0,3831,"California Memorial Stadium",25,"California","fbs","Pac-10",17,NA,1559,1571,26,"UCLA","fbs","Pac-10",12,NA,1711,1699,NA,"",NA
"1805",222920099,2002,9,"regular","2002-10-19T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,91340,3958,"Tiger Stadium (LA)",99,"LSU","fbs","SEC",38,NA,1925,1954,2579,"South Carolina","fbs","SEC",14,NA,1641,1612,NA,"",NA
"1806",222920235,2002,9,"regular","2002-10-20T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,28209,3805,"Simmons Bank Liberty Stadium",235,"Memphis","fbs","Conference USA",17,NA,1449,1411,344,"Mississippi State","fbs","SEC",29,NA,1329,1367,NA,"",NA
"1807",222922005,2002,9,"regular","2002-10-20T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,56409,3713,"Falcon Stadium",2005,"Air Force","fbs","Mountain West",14,NA,1763,1746,87,"Notre Dame","fbs","FBS Independents",21,NA,1720,1737,NA,"",NA
"1808",222922638,2002,9,"regular","2002-10-20T02:15:00.000Z",FALSE,TRUE,FALSE,TRUE,32392,3946,"Sun Bowl",2638,"UTEP","fbs","Western Athletic",38,NA,818,827,242,"Rice","fbs","Western Athletic",35,NA,1367,1358,NA,"",NA
"1809",222920062,2002,9,"regular","2002-10-20T03:05:00.000Z",FALSE,TRUE,FALSE,TRUE,34098,3610,"Aloha Stadium",62,"Hawai'i","fbs","Western Athletic",37,NA,1607,1605,202,"Tulsa","fbs","Western Athletic",14,NA,1011,1013,NA,"",NA
"1810",222970228,2002,10,"regular","2002-10-24T23:45:00.000Z",FALSE,TRUE,FALSE,TRUE,74000,3836,"Memorial Stadium (Clemson, SC)",228,"Clemson","fbs","ACC",6,NA,1610,1543,152,"NC State","fbs","ACC",38,NA,1799,1866,NA,"",NA
"1811",222970036,2002,10,"regular","2002-10-25T02:00:00.000Z",FALSE,TRUE,FALSE,TRUE,29457,3761,"Sonny Lubick Field at Hughes Stadium",36,"Colorado State","fbs","Mountain West",37,NA,1561,1616,252,"BYU","fbs","Mountain West",10,NA,1433,1378,NA,"",NA
"1812",222980278,2002,10,"regular","2002-10-26T01:00:00.000Z",FALSE,TRUE,FALSE,TRUE,37615,3660,"Valley Children's Stadium",278,"Fresno State","fbs","Western Athletic",21,NA,1467,1458,62,"Hawai'i","fbs","Western Athletic",31,NA,1605,1614,NA,"",NA
"1813",222990221,2002,10,"regular","2002-10-26T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,45060,3752,"Acrisure Stadium",221,"Pittsburgh","fbs","Big East",19,NA,1722,1723,103,"Boston College","fbs","Big East",16,NA,1699,1698,NA,"",NA
"1814",222990077,2002,10,"regular","2002-10-26T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,30158,3911,"Ryan Field",77,"Northwestern","fbs","Big Ten",13,NA,1196,1161,2509,"Purdue","fbs","Big Ten",42,NA,1574,1609,NA,"",NA
"1815",222990052,2002,10,"regular","2002-10-26T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,84106,3697,"Doak Campbell Stadium",52,"Florida State","fbs","ACC",24,NA,1862,1830,87,"Notre Dame","fbs","FBS Independents",34,NA,1737,1769,NA,"",NA
"1816",222990154,2002,10,"regular","2002-10-26T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,31476,NA,NA,154,"Wake Forest","fbs","ACC",31,NA,1508,1597,153,"North Carolina","fbs","ACC",0,NA,1545,1456,NA,"",NA
"1817",222990277,2002,10,"regular","2002-10-26T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,56817,3842,"Milan Puskar Stadium",277,"West Virginia","fbs","Big East",23,NA,1643,1650,2390,"Miami","fbs","Big East",40,NA,2151,2144,NA,"",NA
"1818",222990130,2002,10,"regular","2002-10-26T16:10:00.000Z",FALSE,TRUE,FALSE,TRUE,111496,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",9,NA,1757,1700,2294,"Iowa","fbs","Big Ten",34,NA,1840,1897,NA,"",NA
"1819",222990002,2002,10,"regular","2002-10-26T16:30:00.000Z",FALSE,TRUE,FALSE,TRUE,85366,3785,"Jordan-Hare Stadium",2,"Auburn","fbs","SEC",31,NA,1570,1678,99,"LSU","fbs","SEC",7,NA,1954,1846,NA,"",NA
"1820",222992084,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,5102,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",12,NA,1026,1024,2309,"Kent State","fbs","Mid-American",16,NA,1089,1091,NA,"",NA
"1821",222990150,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,23521,3982,"Wallace Wade Stadium",150,"Duke","fbs","ACC",12,NA,1208,1182,120,"Maryland","fbs","ACC",45,NA,1773,1799,NA,"",NA
"1822",222990259,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,64937,3799,"Lane Stadium",259,"Virginia Tech","fbs","Big East",20,NA,1899,1882,218,"Temple","fbs","Big East",10,NA,1361,1378,NA,"",NA
"1823",222992117,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,14564,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",18,NA,1106,1135,276,"Marshall","fbs","Mid-American",23,NA,1718,1689,NA,"",NA
"1824",222992711,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,15049,3980,"Waldo Stadium",2711,"Western Michigan","fbs","Mid-American",20,NA,1452,1452,2459,"Northern Illinois","fbs","Mid-American",24,NA,1551,1551,NA,"",NA
"1825",222990349,2002,10,"regular","2002-10-26T17:00:00.000Z",FALSE,TRUE,FALSE,TRUE,35804,3841,"Michie Stadium",349,"Army","fbs","Conference USA",26,NA,1031,1044,5,"UAB","fbs","Conference USA",29,NA,1335,1322,NA,"",NA
"1826",222990183,2002,10,"regular","2002-10-26T17:30:00.000Z",FALSE,TRUE,FALSE,TRUE,37158,1964,"JMA Wireless Dome",183,"Syracuse","fbs","Big East",45,NA,1494,1538,164,"Rutgers","fbs","Big East",14,NA,1155,1111,NA,"",NA
"1827",222990038,2002,10,"regular","2002-10-26T17:30:00.000Z",FALSE,TRUE,FALSE,TRUE,50478,3726,"Folsom Field",38,"Colorado","fbs","Big 12",37,NA,1672,1740,2641,"Texas Tech","fbs","Big 12",13,NA,1743,1675,NA,"",NA
"1828",222990008,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,71723,3887,"Razorback Stadium",8,"Arkansas","fbs","SEC",48,NA,1721,1749,145,"Ole Miss","fbs","SEC",28,NA,1536,1508,NA,"",NA
"1829",222990356,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,50295,3832,"Memorial Stadium (Champaign, IL)",356,"Illinois","fbs","Big Ten",45,NA,1575,1644,84,"Indiana","fbs","Big Ten",14,NA,1455,1386,NA,"",NA
"1830",222992132,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,20747,3854,"Nippert Stadium",2132,"Cincinnati","fbs","Conference USA",48,NA,1462,1564,235,"Memphis","fbs","Conference USA",10,NA,1411,1309,NA,"",NA
"1831",222990238,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21210,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",28,NA,1203,1208,41,"UConn","fbs","FBS Independents",24,NA,1256,1251,NA,"",NA
"1832",222990142,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,60287,3838,"Memorial Stadium",142,"Missouri","fbs","Big 12",36,NA,1557,1575,2305,"Kansas","fbs","Big 12",12,NA,1157,1139,NA,"",NA
"1833",222990097,2002,10,"regular","2002-10-26T18:00:00.000Z",FALSE,TRUE,FALSE,TRUE,32428,3873,"L&N Federal Credit Union Stadium",97,"Louisville","fbs","Conference USA",44,NA,1670,1713,151,"East Carolina","fbs","Conference USA",20,NA,1520,1477,NA,"",NA
"1834",222990202,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,12317,NA,NA,202,"Tulsa","fbs","Western Athletic",20,NA,1013,1041,2638,"UTEP","fbs","Western Athletic",0,NA,827,799,NA,"",NA
"1835",222992751,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,15022,3984,"War Memorial Stadium",2751,"Wyoming","fbs","Mountain West",34,NA,1149,1205,2005,"Air Force","fbs","Mountain West",26,NA,1746,1690,NA,"",NA
"1836",222990242,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,10845,3895,"Rice Stadium",242,"Rice","fbs","Western Athletic",27,NA,1358,1362,2567,"SMU","fbs","Western Athletic",15,NA,1116,1112,NA,"",NA
"1837",222992348,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,15315,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Western Athletic",50,NA,1328,1329,2440,"Nevada","fbs","Western Athletic",47,NA,1299,1298,NA,"",NA
"1838",222990239,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,20247,3724,"Floyd Casey Stadium",239,"Baylor","fbs","Big 12",10,NA,1026,1036,2306,"Kansas State","fbs","Big 12",44,NA,1978,1968,NA,"",NA
"1839",222990167,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,TRUE,27300,3971,"University Stadium (NM)",167,"New Mexico","fbs","Mountain West",42,NA,1369,1391,254,"Utah","fbs","Mountain West",35,NA,1573,1551,NA,"",NA
"1840",222992653,2002,10,"regular","2002-10-26T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,12465,3975,"Veterans Memorial Stadium (AL)",2653,"Troy","fbs","FBS Independents",21,NA,1288,1328,2226,"Florida Atlantic",NA,NA,6,NA,1385,1345,NA,"",NA
"1841",222990070,2002,10,"regular","2002-10-26T19:07:00.000Z",FALSE,TRUE,FALSE,TRUE,12434,3791,"Kibbie Dome",70,"Idaho","fbs","Sun Belt",21,NA,1088,1094,2393,"Middle Tennessee","fbs","Sun Belt",18,NA,1437,1431,NA,"",NA
"1842",222990059,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,42727,721,"Bobby Dodd Stadium",59,"Georgia Tech","fbs","ACC",23,NA,1652,1656,258,"Virginia","fbs","ACC",15,NA,1514,1510,NA,"",NA
"1843",222992655,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,28123,3493,"Caesars Superdome",2655,"Tulane","fbs","Conference USA",51,NA,1427,1443,2426,"Navy","fbs","FBS Independents",30,NA,1087,1071,NA,"",NA
"1844",222990251,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,83071,3910,"DKR-Texas Memorial Stadium",251,"Texas","fbs","Big 12",21,NA,1984,1982,66,"Iowa State","fbs","Big 12",10,NA,1684,1686,NA,"",NA
"1845",222992483,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,56754,3626,"Autzen Stadium",2483,"Oregon","fbs","Pac-10",33,NA,1806,1788,30,"USC","fbs","Pac-10",44,NA,1864,1882,NA,"",NA
"1846",222990194,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,105103,3861,"Ohio Stadium",194,"Ohio State","fbs","Big Ten",13,NA,1861,1867,213,"Penn State","fbs","Big Ten",7,NA,1843,1837,NA,"",NA
"1847",222990096,2002,10,"regular","2002-10-26T19:30:00.000Z",FALSE,TRUE,FALSE,TRUE,71017,3683,"Kroger Field",96,"Kentucky","fbs","SEC",24,NA,1689,1621,61,"Georgia","fbs","SEC",52,NA,1761,1829,NA,"",NA
"1848",222990204,2002,10,"regular","2002-10-26T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,36603,3893,"Reser Stadium",204,"Oregon State","fbs","Pac-10",24,NA,1762,1768,25,"California","fbs","Pac-10",13,NA,1571,1565,NA,"",NA
"1849",222990189,2002,10,"regular","2002-10-26T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,21039,3700,"Doyt L. Perry Stadium",189,"Bowling Green","fbs","Mid-American",38,NA,1713,1713,2050,"Ball State","fbs","Mid-American",20,NA,1258,1258,NA,"",NA
"1850",222992116,2002,10,"regular","2002-10-26T20:00:00.000Z",FALSE,TRUE,FALSE,TRUE,18278,NA,NA,2116,"UCF","fbs","Mid-American",28,NA,1585,1583,2006,"Akron","fbs","Mid-American",17,NA,1274,1276,NA,"",NA
"1851",222990309,2002,10,"regular","2002-10-26T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,8413,3666,"Cajun Field",309,"Louisiana","fbs","Sun Belt",0,NA,1186,1129,249,"North Texas","fbs","Sun Belt",27,NA,1320,1377,NA,"",NA
"1852",222990023,2002,10,"regular","2002-10-26T21:00:00.000Z",FALSE,TRUE,FALSE,TRUE,10497,3935,"CEFCU Stadium",23,"San José State","fbs","Western Athletic",8,NA,1170,1141,68,"Boise State","fbs","Western Athletic",45,NA,1813,1842,NA,"",NA
"1853",222990026,2002,10,"regular","2002-10-26T22:30:00.000Z",FALSE,TRUE,FALSE,TRUE,54116,1056,"Rose Bowl",26,"UCLA","fbs","Pac-10",28,NA,1699,1699,24,"Stanford","fbs","Pac-10",18,NA,1453,1453,NA,"",NA
"1854",222992032,2002,10,"regular","2002-10-26T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,11036,NA,NA,2032,"Arkansas State","fbs","Sun Belt",21,NA,988,999,166,"New Mexico State","fbs","Sun Belt",26,NA,1291,1280,NA,"",NA
"1855",222992649,2002,10,"regular","2002-10-26T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,24466,3739,"Glass Bowl",2649,"Toledo","fbs","Mid-American",13,NA,1641,1602,193,"Miami (OH)","fbs","Mid-American",27,NA,1575,1614,NA,"",NA
